id,comp_id,compound_name,species,ld50,units,source
219,219,"Phenol, 6-(1,1-dimethylethyl)-3-methyl-2,4-dinitro-, acetate (ester) (9CI)",Rat,3.848,log(kg/mol),https://doi.org/10.1021/tx900189p
220,220,"Phenol, o-t-butyl-4,6-dinitro-, acetate (ester)",Rat,3.658,log(kg/mol),https://doi.org/10.1021/tx900189p
221,221,"Salicylamide, acetate (ester) (8CI)",Rat,1.998,log(kg/mol),https://doi.org/10.1021/tx900189p
222,222,"2-Propenoic acid, 3-(2-(acetyloxy)phenyl)- (9CI)",Rat,1.816,log(kg/mol),https://doi.org/10.1021/tx900189p
223,223,"Acetic acid, 4-methylphenyl ester",Rat,1.898,log(kg/mol),https://doi.org/10.1021/tx900189p
224,224,"2H-Indol-2-one, 1,3-dihydro-1-acetyl-3,3-bis(4-(acetyloxy)phenyl)-",Rat,2.948,log(kg/mol),https://doi.org/10.1021/tx900189p
225,225,"2H-1,4-Benzoxazin-3-(4H)-one, 2,2-bis(p-hydroxyphenyl)-, diacetate",Rat,1.717,log(kg/mol),https://doi.org/10.1021/tx900189p
226,226,"Benzoic acid, 3,5-diiodo-4-(4-hydroxy-3-iodophenoxy)-, acetate",Rat,2.15,log(kg/mol),https://doi.org/10.1021/tx900189p
227,227,"Acetic acid, phenyl ester",Rat,1.922,log(kg/mol),https://doi.org/10.1021/tx900189p
228,228,"Trichothec-9-en-8-one, 4-(acetyloxy)-12,13-epoxy-3,7,15-trihydroxy-, (3-alpha,4-beta,7-beta)-",Rat,4.947,log(kg/mol),https://doi.org/10.1021/tx900189p
229,229,"Cyclohexanol, 4-(1,1-dimethylethyl)-, acetate",Rat,1.598,log(kg/mol),https://doi.org/10.1021/tx900189p
230,230,"Acetic acid, cyclohexyl ester",Rat,1.325,log(kg/mol),https://doi.org/10.1021/tx900189p
231,231,"Glycolonitrile, acetate (ester) (8CI)",Rat,3.491,log(kg/mol),https://doi.org/10.1021/tx900189p
232,232,"Pregna-1,4-diene-3,20-dione, 6alpha,9-difluoro-11beta,16alpha,17,21-tetrahydroxy-, cyclic 16,17-acetal with acetone, 21-acetate (8CI)",Rat,4.548,log(kg/mol),https://doi.org/10.1021/tx900189p
233,233,"1,2,3-Propanetriol, triacetate",Rat,1.862,log(kg/mol),https://doi.org/10.1021/tx900189p
234,234,"Acetic acid, 2-propenyl ester",Rat,2.887,log(kg/mol),https://doi.org/10.1021/tx900189p
235,235,"2-Buten-1-ol, 3-methyl-, acetate",Rat,1.631,log(kg/mol),https://doi.org/10.1021/tx900189p
236,236,"Acetic acid, 3-allyloxyallyl ester",Rat,1.622,log(kg/mol),https://doi.org/10.1021/tx900189p
237,237,"5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 3-((acetyloxy)methyl)-8-oxo-7-(((4-pyridinylthio)acetyl)amino)-, (6R-trans)-",Rat,1.413,log(kg/mol),https://doi.org/10.1021/tx900189p
238,238,"Acetic acid, (3,4-methylenedioxy)benzyl ester",Rat,1.966,log(kg/mol),https://doi.org/10.1021/tx900189p
239,239,"Acetic acid, phenylmethyl ester",Rat,1.78,log(kg/mol),https://doi.org/10.1021/tx900189p
240,240,"as-Triazine-3,5(2H,4H)-dione, 2-beta-D-ribofuranosyl-, 2',3',5'-triacetate (8CI)",Rat,1.491,log(kg/mol),https://doi.org/10.1021/tx900189p
241,241,"Acetic acid, 2-phenylethyl ester",Rat,1.651,log(kg/mol),https://doi.org/10.1021/tx900189p
242,242,"Bicyclo(3.1.1)hept-2-ene-2-ethanol, 6,6-dimethyl-, acetate",Rat,1.842,log(kg/mol),https://doi.org/10.1021/tx900189p
243,243,"Acetic acid, cyclohexylethyl ester",Rat,1.726,log(kg/mol),https://doi.org/10.1021/tx900189p
244,244,"2,2'-(Nitrosoimino)bisethanol diacetate (ester)",Rat,1.64,log(kg/mol),https://doi.org/10.1021/tx900189p
245,245,"Ethylene glycol, monoacetate",Rat,1.101,log(kg/mol),https://doi.org/10.1021/tx900189p
246,246,"Ethylene glycol, diacetate",Rat,1.329,log(kg/mol),https://doi.org/10.1021/tx900189p
247,247,"Ethanol, 2,2'-(1,2-ethanediylbis(oxy))bis-, diacetate",Rat,1.016,log(kg/mol),https://doi.org/10.1021/tx900189p
248,248,"Ethanol, 2,2'-sulfonyldi-, diacetate (7CI,8CI)",Rat,1.231,log(kg/mol),https://doi.org/10.1021/tx900189p
249,249,"Ethanol, 2,2'-thiobis-, diacetate",Rat,1.401,log(kg/mol),https://doi.org/10.1021/tx900189p
250,250,"Ethaneperoxoic acid",Rat,1.694,log(kg/mol),https://doi.org/10.1021/tx900189p
251,251,"Ethanethioamide, N-phenyl-",Rat,1.759,log(kg/mol),https://doi.org/10.1021/tx900189p
252,252,"Propane, 3-chloro-1,2-dibromo-2-methyl-",Rat,2.506,log(kg/mol),https://doi.org/10.1021/tx900189p
253,253,"Propane, 1,2-dibromo-",Rat,2.276,log(kg/mol),https://doi.org/10.1021/tx900189p
254,254,"Urea, 3-(p-chlorophenyl)-1-methyl-1-(1-methyl-2-propynyl)-",Rat,2.121,log(kg/mol),https://doi.org/10.1021/tx900189p
255,255,"4-Morpholineacetonitrile, alpha-methyl-",Rat,3.207,log(kg/mol),https://doi.org/10.1021/tx900189p
256,256,"Benzene, 1,1'-(2-nitropropylidene)bis(4-chloro-",Rat,2.617,log(kg/mol),https://doi.org/10.1021/tx900189p
257,257,"Benzeneacetic acid, 3-benzoyl-alpha-methyl-",Rat,3.61,log(kg/mol),https://doi.org/10.1021/tx900189p
258,258,"Benzeneacetic acid, 3-chloro-4-(2,5-dihydro-1H-pyrrol-1-yl)-alpha-methyl-",Rat,2.856,log(kg/mol),https://doi.org/10.1021/tx900189p
259,259,"(1,1'-Biphenyl)-4-acetic acid, 2-fluoro-alpha-methyl-, (+-)-",Rat,3.443,log(kg/mol),https://doi.org/10.1021/tx900189p
260,260,"Benzeneacetic acid, alpha-methyl-4-(2-thienylcarbonyl)-",Rat,3.567,log(kg/mol),https://doi.org/10.1021/tx900189p
261,261,"Benzeneacetic acid, 4-imidazo(1,2-a)pyridin-2-yl-alpha-methyl-",Rat,2.96,log(kg/mol),https://doi.org/10.1021/tx900189p
262,262,"Benzeneacetic acid, 4-(1,3-dihydro-1-oxo-2H-isoindol-2-yl)-alpha-methyl-",Rat,3.525,log(kg/mol),https://doi.org/10.1021/tx900189p
263,263,"2-Thiopheneacetic acid, 5-benzoyl-alpha-methyl-",Rat,3.158,log(kg/mol),https://doi.org/10.1021/tx900189p
264,264,"9H-Carbazole-2-acetic acid, 6-chloro-alpha-methyl-, (+-)-",Rat,3.568,log(kg/mol),https://doi.org/10.1021/tx900189p
265,265,"5-Benzoxazoleacetic acid, 2-(4-chlorophenyl)-alpha-methyl, (+-)-",Rat,3.408,log(kg/mol),https://doi.org/10.1021/tx900189p
266,266,"Butanedinitrile, tetramethyl- (9CI)",Rat,3.544,log(kg/mol),https://doi.org/10.1021/tx900189p
267,267,"1-Propanone, 2-methyl-1,2-di-3-pyridinyl-",Rat,2.638,log(kg/mol),https://doi.org/10.1021/tx900189p
268,268,"2-Butanone, 1-(4-chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)- (9CI)",Rat,2.459,log(kg/mol),https://doi.org/10.1021/tx900189p
269,269,"Propanoic acid, 2,2-dimethyl-",Rat,2.055,log(kg/mol),https://doi.org/10.1021/tx900189p
270,270,"Ethanol, 2-(4-chlorophenoxy)-1-tert-butyl-2-(1H-1,2,4-triazole-1-yl)-",Rat,2.633,log(kg/mol),https://doi.org/10.1021/tx900189p
271,271,"Phenol, 2,6-bis(1,1-dimethylethyl)-4-nitro- (9CI)",Rat,3.002,log(kg/mol),https://doi.org/10.1021/tx900189p
272,272,"Phenol, 2-(1,1-dimethylethyl)-4,6-dinitro- (9CI)",Rat,3.588,log(kg/mol),https://doi.org/10.1021/tx900189p
273,273,"1,2-Benzenediol, 4-(1,1-dimethylethyl)-",Rat,1.77,log(kg/mol),https://doi.org/10.1021/tx900189p
274,274,"Benzoic acid, 4-(1,1-dimethylethyl)-",Rat,2.406,log(kg/mol),https://doi.org/10.1021/tx900189p
275,275,"1-Piperidinebutanol, alpha-(4-(1,1-dimethylethyl)phenyl)-4-(hydroxydiphenylmethyl)-",Rat,1.975,log(kg/mol),https://doi.org/10.1021/tx900189p
276,276,"Phenol, 4-(1,1-dimethylethyl)-",Rat,1.707,log(kg/mol),https://doi.org/10.1021/tx900189p
277,277,"2-Furoic acid, 5-tert-butyl-, 2,2,2-trichloroethyl ester",Rat,1.874,log(kg/mol),https://doi.org/10.1021/tx900189p
278,278,"Sulfurous acid, 2-(4-(1,1-dimethylethyl)phenoxy)cyclohexyl 2-propynyl ester",Rat,2.374,log(kg/mol),https://doi.org/10.1021/tx900189p
279,279,"Benzoic acid, 4-(3-(4-(1,1-dimethylethyl)phenoxy)-2-hydroxypropoxy)-",Rat,2.157,log(kg/mol),https://doi.org/10.1021/tx900189p
280,280,"Benzenesulfonamide, N-(5-tert-butyl-1,3,4-thiadiazol-2-yl)-",Rat,2.774,log(kg/mol),https://doi.org/10.1021/tx900189p
281,281,"Cyclohexanone, 4-(1,1-dimethylethyl)-",Rat,1.489,log(kg/mol),https://doi.org/10.1021/tx900189p
282,282,"Diisobutylene oxide",Rat,1.416,log(kg/mol),https://doi.org/10.1021/tx900189p
283,283,"2-Propanamine, 2-methyl-",Rat,2.972,log(kg/mol),https://doi.org/10.1021/tx900189p
284,284,"1,3-Benzenedimethanol, alpha(sup 1)-(((1,1-dimethylethyl)amino)methyl)-4-hydroxy-",Rat,2.559,log(kg/mol),https://doi.org/10.1021/tx900189p
285,285,"2-Propanol, 1-(2-cyclopentylphenoxy)-3-((1,1-dimethylethyl)amino)-, (S)-",Rat,2.362,log(kg/mol),https://doi.org/10.1021/tx900189p
286,286,"2,3-Naphthalenediol, 5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-1,2,3,4-tetrahydro-, cis-",Rat,1.766,log(kg/mol),https://doi.org/10.1021/tx900189p
287,287,"2-Propanol, 2-methyl-",Rat,1.326,log(kg/mol),https://doi.org/10.1021/tx900189p
288,288,"Benzenecarboperoxoic acid, 1,1-dimethylethyl ester",Rat,2.283,log(kg/mol),https://doi.org/10.1021/tx900189p
289,289,"2-Propanethiol, 2-methyl-",Rat,1.28,log(kg/mol),https://doi.org/10.1021/tx900189p
290,290,"Phenol, 4,4'-(1-methylethylidene)bis-",Rat,1.847,log(kg/mol),https://doi.org/10.1021/tx900189p
291,291,"Oxirane, 2,2'-((1-methylethylidene)bis(4,1-phenyleneoxymethylene))bis-",Rat,1.491,log(kg/mol),https://doi.org/10.1021/tx900189p
292,292,"Butyronitrile, 2,4-dihydroxy-3,3-dimethyl-",Rat,2.62,log(kg/mol),https://doi.org/10.1021/tx900189p
293,293,"2-Propenoic acid, 2,2-dimethyl-1,3-propanediyl ester",Rat,1.499,log(kg/mol),https://doi.org/10.1021/tx900189p
294,294,"1,3-Propanediol, 2,2-dimethyl-, dicarbamate",Rat,1.88,log(kg/mol),https://doi.org/10.1021/tx900189p
295,295,"Cyclohexanemethanamine, 4-amino-alpha,alpha,4-trimethyl-",Rat,2.384,log(kg/mol),https://doi.org/10.1021/tx900189p
296,296,"Benzeneethanamine, 4-chloro-alpha,alpha-dimethyl-",Rat,2.866,log(kg/mol),https://doi.org/10.1021/tx900189p
297,297,"Benzamide, 3,5-dichloro-N-(1,1-dimethyl-2-propynyl)-",Rat,1.659,log(kg/mol),https://doi.org/10.1021/tx900189p
298,298,"3-Butyn-2-ol, 2-methyl-",Rat,1.635,log(kg/mol),https://doi.org/10.1021/tx900189p
299,299,"4-Penten-2-yn-1-ol, 1,1-dimethyl- (7CI)",Rat,2.264,log(kg/mol),https://doi.org/10.1021/tx900189p
300,300,"Benzenemethanol, alpha,alpha-dimethyl-",Rat,2.02,log(kg/mol),https://doi.org/10.1021/tx900189p
301,301,"2,4-Pentanediol, 2-(p-chlorophenyl)-4-methyl-",Rat,2.302,log(kg/mol),https://doi.org/10.1021/tx900189p
302,302,"Phenethyl alcohol, alpha,alpha-dimethyl-",Rat,2.07,log(kg/mol),https://doi.org/10.1021/tx900189p
303,303,"7-Octen-2-ol, 2-methyl-6-methylene-",Rat,1.464,log(kg/mol),https://doi.org/10.1021/tx900189p
304,304,"Propanoic acid, 2-methyl-2-(4-(1,2,3,4-tetrahydro-1-naphthalenyl)phenoxy)-",Rat,2.538,log(kg/mol),https://doi.org/10.1021/tx900189p
305,305,"Propanoic acid, 2-(4-(2-((4-chlorobenzoyl)amino)ethyl)phenoxy)-2-methyl-",Rat,1.946,log(kg/mol),https://doi.org/10.1021/tx900189p
306,306,"Propanoic acid, 2-(4-chlorophenoxy)-2-methyl-",Rat,2.379,log(kg/mol),https://doi.org/10.1021/tx900189p
307,307,"Hydroperoxide, alpha,alpha-dimethylbenzyl-",Rat,2.6,log(kg/mol),https://doi.org/10.1021/tx900189p
308,308,"Peroxide, bis(alpha,alpha-dimethylbenzyl)",Rat,1.819,log(kg/mol),https://doi.org/10.1021/tx900189p
309,309,"Valine, 3-mercapto-, D-",Rat,1.384,log(kg/mol),https://doi.org/10.1021/tx900189p
310,310,"1(2H)-Phthalazinone, (1,3-dimethyl-2-butenylidene)hydrazone",Rat,2.588,log(kg/mol),https://doi.org/10.1021/tx900189p
311,311,"3-Penten-2-one, 4-methyl-",Rat,1.943,log(kg/mol),https://doi.org/10.1021/tx900189p
312,312,"2-Butenoic acid, 3-methyl-",Rat,1.449,log(kg/mol),https://doi.org/10.1021/tx900189p
313,313,"Succinic anhydride, tri(isobutenyl)-",Rat,2.446,log(kg/mol),https://doi.org/10.1021/tx900189p
314,314,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methylpropenyl)-, ester with 2-allyl-4-hydroxy-3-methyl-2-cyclopenten-1-one (VAN) (8CI)",Rat,2.546,log(kg/mol),https://doi.org/10.1021/tx900189p
315,315,"Cyclopropanecarboxylic acid, 2,2-dimethyl-3-(2-methyl-1-propenyl)-, 2-methyl-4-oxo-3-(2,4-pentadienyl)-2-cyclopenten-1-yl ester, (1theta-(1alpha(S(Z)),3beta))-",Rat,3.101,log(kg/mol),https://doi.org/10.1021/tx900189p
316,316,"4-Morpholinebutanamide, alpha-(3-methyl-2-butenyl)-alpha-1-naphthalenyl- (9CI)",Rat,3.316,log(kg/mol),https://doi.org/10.1021/tx900189p
317,317,"3,5-Pyrazolidinedione, 1,2-diphenyl-4-(3-methyl-2-butenyl)-",Rat,2.378,log(kg/mol),https://doi.org/10.1021/tx900189p
318,318,"(1)-3,7-Dimethyl-1,6-octadien-3-ol",Rat,1.743,log(kg/mol),https://doi.org/10.1021/tx900189p
319,319,"3,7-Dimethyl-trans-2,6-octadienal",Rat,1.487,log(kg/mol),https://doi.org/10.1021/tx900189p
320,320,"2,6,10-Dodecatrien-1-ol, 3,7,11-trimethyl-",Rat,1.569,log(kg/mol),https://doi.org/10.1021/tx900189p
321,321,"2,6-Octadien-1-ol, 3,7-dimethyl-, (2Z)-",Rat,1.535,log(kg/mol),https://doi.org/10.1021/tx900189p
322,322,"1-Naphthaleneacetamide, alpha-(2-bis(3-methyl-2-butenyl)amino)ethyl-",Rat,3.014,log(kg/mol),https://doi.org/10.1021/tx900189p
323,323,"2-Buten-1-ol, 3-methyl-",Rat,2.027,log(kg/mol),https://doi.org/10.1021/tx900189p
324,324,"Benzoic acid, 2-hydroxy-, 3-methyl-2-butenyl ester",Rat,1.809,log(kg/mol),https://doi.org/10.1021/tx900189p
325,325,"2-Buten-1-ol, 3-methyl-, benzoate",Rat,1.607,log(kg/mol),https://doi.org/10.1021/tx900189p
326,326,2-Propanone,Rat,1.001,log(kg/mol),https://doi.org/10.1021/tx900189p
327,327,"Propanenitrile, 2-methyl-",Rat,3.141,log(kg/mol),https://doi.org/10.1021/tx900189p
328,328,"Carbamic acid, methyl(2-methyl-1-oxopropyl)-, 3-(1-methylethyl)phenyl ester (9CI)",Rat,2.62,log(kg/mol),https://doi.org/10.1021/tx900189p
329,329,"Propanoic acid, 2-methyl-, 4-methylphenyl ester",Rat,1.649,log(kg/mol),https://doi.org/10.1021/tx900189p
330,330,"Propanoic acid, 2-methyl-, phenylmethyl ester",Rat,1.796,log(kg/mol),https://doi.org/10.1021/tx900189p
331,331,"Butanamide, N-(aminocarbonyl)-2-bromo-3-methyl-",Rat,2.348,log(kg/mol),https://doi.org/10.1021/tx900189p
332,332,"Isovaleric acid, 2-bromo-, 2,2,2-tribromoethyl ester",Rat,1.95,log(kg/mol),https://doi.org/10.1021/tx900189p
333,333,"Isovaleric acid, 2-bromo-, 2,2,2-trichloroethyl ester",Rat,2.319,log(kg/mol),https://doi.org/10.1021/tx900189p
334,334,"Butanoic acid, 2-bromo-3-methyl-",Rat,2.372,log(kg/mol),https://doi.org/10.1021/tx900189p
335,335,"Benzeneacetic acid, 4-chloro-alpha-(1-methylethyl)-, cyano(3-phenoxyphenyl)methyl ester",Rat,3.777,log(kg/mol),https://doi.org/10.1021/tx900189p
336,336,"Benzeneacetic acid, 4-(difluoromethoxy)-alpha-(1-methylethyl)-, cyano(3-phenoxyphenyl)methyl ester",Rat,3.829,log(kg/mol),https://doi.org/10.1021/tx900189p
337,337,"2-Butanone, 3-methyl-",Rat,2.765,log(kg/mol),https://doi.org/10.1021/tx900189p
338,338,"Cycloheanol, 4-methylene-3-(2-(tetrahydro-7a-methyl-1-(1,4,5-trimethyl-2-hexenyl)-4(3aH)-indanylidene)ethylidene)-",Rat,3.85,log(kg/mol),https://doi.org/10.1021/tx900189p
339,339,"Propanoic acid, 2-methyl-",Rat,2.498,log(kg/mol),https://doi.org/10.1021/tx900189p
340,340,"3-Quinolinecarboxylic acid, 2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-",Rat,1.794,log(kg/mol),https://doi.org/10.1021/tx900189p
341,341,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-",Rat,2.074,log(kg/mol),https://doi.org/10.1021/tx900189p
342,342,"o-1,4-Menthadiene",Rat,1.504,log(kg/mol),https://doi.org/10.1021/tx900189p
343,343,"Isothiazolo(3,4-d)pyrimidine-4-one, 6-tert-butyl-3-isopropyl-",Rat,1.392,log(kg/mol),https://doi.org/10.1021/tx900189p
344,344,"Phenol, 2-methyl-5-(1-methylethyl)-",Rat,2.268,log(kg/mol),https://doi.org/10.1021/tx900189p
345,345,"Carbamic acid, methylnitroso-, m-cumenyl ester",Rat,2.745,log(kg/mol),https://doi.org/10.1021/tx900189p
346,346,"Phenol, 4-(2-(dimethylamino)ethoxy)-2-methyl-5-(1-methylethyl)-, acetate (ester)",Rat,2.522,log(kg/mol),https://doi.org/10.1021/tx900189p
347,347,"Benzene, 1-methyl-4-(1-methylethyl)-",Rat,1.451,log(kg/mol),https://doi.org/10.1021/tx900189p
348,348,"Phenol, 5-methyl-2-(1-methylethyl)-",Rat,2.185,log(kg/mol),https://doi.org/10.1021/tx900189p
349,349,"Benzonitrile, 4-(1-methylethyl)-",Rat,1.571,log(kg/mol),https://doi.org/10.1021/tx900189p
350,350,"Benzaldehyde, 4-(1-methylethyl)-",Rat,2.028,log(kg/mol),https://doi.org/10.1021/tx900189p
351,351,"Benzeneacetaldehyde, 4-(1-methylethyl)-",Rat,1.597,log(kg/mol),https://doi.org/10.1021/tx900189p
352,352,"Benzeneethanol, 4-(1-methylethyl)-",Rat,1.96,log(kg/mol),https://doi.org/10.1021/tx900189p
353,353,"Benzenemethanol, 4-(1-methylethyl)-",Rat,2.168,log(kg/mol),https://doi.org/10.1021/tx900189p
354,354,"Urea, 1,1-dimethyl-3-(p-isopropylphenyl)-",Rat,2.053,log(kg/mol),https://doi.org/10.1021/tx900189p
355,355,"Benzenamine, 2,6-bis(1-methylethyl)-",Rat,1.743,log(kg/mol),https://doi.org/10.1021/tx900189p
356,356,"Carbamic acid, N,N-dimethyl-, m-isopropylphenyl ester",Rat,3.112,log(kg/mol),https://doi.org/10.1021/tx900189p
357,357,"Benzene, (1-methylethyl)-",Rat,1.934,log(kg/mol),https://doi.org/10.1021/tx900189p
358,358,"Benzenamine, 2-(1-methylethyl)-",Rat,2.059,log(kg/mol),https://doi.org/10.1021/tx900189p
359,359,"1,4-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",Rat,1.572,log(kg/mol),https://doi.org/10.1021/tx900189p
360,360,"Ethanone, 1-(2,3-dihydro-1,1,2,6-tetramethyl-3-(1-methylethyl)-1H-inden-5-yl)-, trans-",Rat,2.066,log(kg/mol),https://doi.org/10.1021/tx900189p
361,361,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)-",Rat,1.793,log(kg/mol),https://doi.org/10.1021/tx900189p
362,362,"Cyclohexanone, 5-methyl-2-(1-methylethyl)-, (2R,5S)-rel-",Rat,2.489,log(kg/mol),https://doi.org/10.1021/tx900189p
363,363,"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1alpha,2beta,5alpha)-",Rat,1.691,log(kg/mol),https://doi.org/10.1021/tx900189p
364,364,"Cyclohexanol, 4-(1-methylethyl)-",Rat,1.714,log(kg/mol),https://doi.org/10.1021/tx900189p
365,365,"4-Heptanone, 2,6-dimethyl-",Rat,1.393,log(kg/mol),https://doi.org/10.1021/tx900189p
366,366,"Trichothec-9-ene-3,4,8,15-tetrol, 12,13-epoxy-, 4,15-diacetate 8-(3-methylbutanoate), (3alpha,4beta,8alpha)- (9CI)",Rat,5.238,log(kg/mol),https://doi.org/10.1021/tx900189p
367,367,"Butanoic acid, 3-methyl-, 2-propenyl ester",Rat,2.791,log(kg/mol),https://doi.org/10.1021/tx900189p
368,368,"2-Pentanone, 4-methyl-",Rat,1.683,log(kg/mol),https://doi.org/10.1021/tx900189p
369,369,"Ethanol, 2-((1-isobutyl-3,5-dimethylhexyl)oxy)-",Rat,1.633,log(kg/mol),https://doi.org/10.1021/tx900189p
370,370,"4-Nonanol, 2,6,8-trimethyl-",Rat,1.04,log(kg/mol),https://doi.org/10.1021/tx900189p
371,371,"Ether, 2,6,8-trimethylnonyl vinyl",Rat,2.241,log(kg/mol),https://doi.org/10.1021/tx900189p
372,372,"2-Pentanol, 4-methyl-",Rat,1.596,log(kg/mol),https://doi.org/10.1021/tx900189p
373,373,"2-Butenedioic acid (2Z)-, bis(1,3-dimethylbutyl) ester",Rat,1.588,log(kg/mol),https://doi.org/10.1021/tx900189p
374,374,"2-Pentanol, 4-methyl-, acetate",Rat,1.369,log(kg/mol),https://doi.org/10.1021/tx900189p
375,375,"Ethanol, 2-(2-(1-isobutyl-3-methylbutoxy)ethoxy)-",Rat,1.428,log(kg/mol),https://doi.org/10.1021/tx900189p
376,376,"Valeramide, 2-(2-acetamido-4-methylvaleramido)-N-(1-formyl-4-guanidinobutyl)-4-methyl-",Rat,2.773,log(kg/mol),https://doi.org/10.1021/tx900189p
377,377,"Butanoic acid, 3-methyl-",Rat,1.708,log(kg/mol),https://doi.org/10.1021/tx900189p
378,378,"4-Heptanol, 2,6-dimethyl-",Rat,1.659,log(kg/mol),https://doi.org/10.1021/tx900189p
379,379,"4-Nonanol, 2,8-dimethyl-6-isobutyl-",Rat,1.155,log(kg/mol),https://doi.org/10.1021/tx900189p
380,380,"Butyraldehyde, 3-methyl-",Rat,1.187,log(kg/mol),https://doi.org/10.1021/tx900189p
381,381,"Benzeneacetic acid, alpha-methyl-4-(2-methylpropyl)-, 2-pyridinylmethyl ester",Rat,2.315,log(kg/mol),https://doi.org/10.1021/tx900189p
382,382,"Benzeneacetic acid, alpha-methyl-4-(2-methylpropyl)-",Rat,2.511,log(kg/mol),https://doi.org/10.1021/tx900189p
383,383,"2-Hexanone, 5-methyl-",Rat,1.552,log(kg/mol),https://doi.org/10.1021/tx900189p
384,384,"Isohexanoic acid (mixed isomers)",Rat,1.753,log(kg/mol),https://doi.org/10.1021/tx900189p
385,385,"Valeraldehyde, 4-methyl-",Rat,1.248,log(kg/mol),https://doi.org/10.1021/tx900189p
386,386,"9,10-Secocholesta-5,7,10(19)-trien-3-ol, (3beta,5Z,7E)-",Rat,3.962,log(kg/mol),https://doi.org/10.1021/tx900189p
387,387,"2,4-Dodecadienoic acid, 3,7,11-trimethyl-, 2-propynyl ester",Rat,1.751,log(kg/mol),https://doi.org/10.1021/tx900189p
388,388,"Propanoic acid, 2-(4-chlorophenoxy)-2-methyl-, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-1-benzopyran-6-yl ester, (2R(4R,8R))-",Rat,1.621,log(kg/mol),https://doi.org/10.1021/tx900189p
389,389,"(1)-1,5-Dimethylhexylamine",Rat,2.381,log(kg/mol),https://doi.org/10.1021/tx900189p
390,390,"1-Octanol, 7-methyl-",Rat,1.685,log(kg/mol),https://doi.org/10.1021/tx900189p
391,391,"1-Heptanamine, 6-methyl-N,N-bis(6-methylheptyl)-",Rat,2.339,log(kg/mol),https://doi.org/10.1021/tx900189p
392,392,"Pentanol, 4-methyl-",Rat,1.196,log(kg/mol),https://doi.org/10.1021/tx900189p
393,393,"Isopentyl alcohol (8CI)",Rat,1.831,log(kg/mol),https://doi.org/10.1021/tx900189p
394,394,"Isopentyl alcohol, benzoate (6CI,8CI)",Rat,1.482,log(kg/mol),https://doi.org/10.1021/tx900189p
395,395,"1-Butanol, 3-methyl-, acetate",Rat,0.894,log(kg/mol),https://doi.org/10.1021/tx900189p
396,396,"1-Pentanol, 2-(isopentyloxy)-4-methyl-",Rat,1.542,log(kg/mol),https://doi.org/10.1021/tx900189p
397,397,"1-Butanol, 3-methyl-, formate",Rat,1.072,log(kg/mol),https://doi.org/10.1021/tx900189p
398,398,"Nitrous acid, 3-methylbutyl ester",Rat,2.365,log(kg/mol),https://doi.org/10.1021/tx900189p
399,399,Tris-(3-methylbutyl)phosphine,Rat,2.039,log(kg/mol),https://doi.org/10.1021/tx900189p
400,400,"1-Propanamine, 2-methyl-",Rat,2.506,log(kg/mol),https://doi.org/10.1021/tx900189p
401,401,"1H-Pyrazole-5-acetic acid, 1-(2-methylpropyl)-3,4-diphenyl-",Rat,3.862,log(kg/mol),https://doi.org/10.1021/tx900189p
402,402,"1-Propanamine, 2-methyl-N-(2-methylpropyl)-",Rat,2.7,log(kg/mol),https://doi.org/10.1021/tx900189p
403,403,"1-Propanol, 2-methyl-",Rat,1.479,log(kg/mol),https://doi.org/10.1021/tx900189p
404,404,"2-Propenoic acid, 2-methylpropyl ester",Rat,1.258,log(kg/mol),https://doi.org/10.1021/tx900189p
405,405,"2-Butenedioic acid (E)-, bis(2-methylpropyl) ester (9CI)",Rat,1.449,log(kg/mol),https://doi.org/10.1021/tx900189p
406,406,"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester",Rat,1.268,log(kg/mol),https://doi.org/10.1021/tx900189p
407,407,"Benzoic acid, 2-hydroxy-, 2-methylpropyl ester",Rat,2.095,log(kg/mol),https://doi.org/10.1021/tx900189p
408,408,"2-Furanpropanoic acid, 2-methylpropyl ester",Rat,2.003,log(kg/mol),https://doi.org/10.1021/tx900189p
409,409,"Acetic acid, 2-methylpropyl ester",Rat,0.938,log(kg/mol),https://doi.org/10.1021/tx900189p
410,410,"Propane, 1-(ethenyloxy)-2-methyl-",Rat,0.77,log(kg/mol),https://doi.org/10.1021/tx900189p
411,411,"Nitrous acid, 2-methylpropyl ester",Rat,2.401,log(kg/mol),https://doi.org/10.1021/tx900189p
412,412,"Phosphonodithioic acid, methyl-, O-isobutyl ester, S-ester with N-(mercaptomethyl)phthalimide",Rat,3.968,log(kg/mol),https://doi.org/10.1021/tx900189p
